report_id,country_code,rate,year
2566,TUN,96.61184,2014
2567,TUR,90.754051208496,1975
2568,TUR,93.62197875976558,1980
2569,TUR,95.6840362548828,1985
2570,TUR,96.57077026367192,1990
2571,TUR,98.02444,2004
2572,TUR,98.36093000000001,2005
2573,TUR,98.36596,2006
2574,TUR,98.58456,2007
2575,TUR,99.01895999999999,2009
2576,TUR,99.21415999999999,2010
2577,TUR,99.4467,2011
2578,TUR,99.5905,2012
2579,TUR,99.68914000000001,2013
2580,TUR,99.74698000000001,2014
2581,TUR,99.8061,2015
2582,TKM,99.8079071044922,1995
2583,UGA,77.223876953125,1991
2584,UGA,85.95758000000001,2002
2585,UGA,87.26585,2006
2586,UGA,89.63519000000001,2010
2587,UGA,85.75978,2012
2588,UKR,99.77624,2001
2589,UKR,99.95707,2012
2590,ARE,65.5117416381835,1975
2591,ARE,81.0138320922852,1985
2592,ARE,93.62515,2005
2593,URY,97.7408905029297,1975
2594,URY,98.2630462646484,1985
2595,URY,98.15316772460942,1996
2596,URY,98.31211,2006
2597,URY,98.4888,2007
2598,URY,98.62774,2008
2599,URY,98.50746,2009
2600,URY,98.35943,2010
2601,URY,98.6134,2011
2602,URY,98.62612,2012
2603,URY,98.56438,2013
2604,URY,98.30905,2014
2605,URY,98.63845,2015
2606,UZB,99.85337,2000
2607,UZB,100,2013
2608,UZB,100,2014
2609,UZB,100,2015
2610,VUT,75.7441635131835,1979
2611,VUT,87.30343627929692,1994
2612,VEN,92.3298187255859,1981
2613,VEN,94.520751953125,1990
2614,VEN,96.32621999999999,2001
2615,VEN,97.9744,2007
2616,VEN,98.26986,2009
2617,VEN,96.88986,2011
2618,VEN,98.71199,2015
2619,VEN,98.44194,2016
2620,VNM,96.10887908935551,1979
2621,VNM,94.0826034545898,1989
2622,VNM,94.37064000000001,1999
2623,VNM,95.58781,2000
2624,VNM,97.39524,2009
2625,YEM,82.8042221069335,1994
2626,ZMB,67.26934814453129,1990
2627,ZMB,72.6156,1999
2628,ZMB,77.72511999999999,2002
2629,ZMB,70.30841,2007
2630,ZMB,91.19563000000001,2010
2631,ZWE,93.8269577026367,1982
2632,ZWE,96.54061889648442,1992
2633,ZWE,89.59058,2011
2634,ZWE,87.59186,2014
2635,AFG,11.1428003311157,1979
2636,AFG,32.11322,2011
2637,ALB,99.49808,2001
2638,ALB,99.12132,2008
2639,ALB,98.85624,2011
2640,ALB,99.02019,2012
2641,DZA,62.2114791870117,1987
2642,DZA,86.13399,2002
2643,DZA,89.13824,2006
2644,DZA,91.73993,2008
2645,ASM,97.4436492919922,1980
2646,AND,100,2015
2647,AND,100,2016
2648,AGO,63.18212,2001
2649,AGO,70.58513,2014
2650,ARG,97.30248260498051,1980
2651,ARG,98.5402069091797,1991
2652,ARG,99.12767,2001
2653,ARG,99.48,2015
2654,ARM,99.9105682373047,1989
2655,ARM,99.86166999999999,2001
2656,ARM,99.87619000000001,2011
2657,ABW,99.16637,2000
2658,ABW,99.3231,2010
2659,AZE,99.90149,1999
2660,AZE,100,2007
2661,AZE,99.94579,2009
2662,AZE,99.93333,2010
2663,AZE,99.93176,2011
2664,AZE,99.91767,2012
2665,AZE,99.9267,2013
2666,AZE,99.93638,2014
2667,AZE,99.92011,2015
2668,AZE,99.91648,2016
2669,BHR,82.0774230957031,1981
2670,BHR,96.5787734985352,1991
2671,BHR,97.25061,2001
2672,BHR,97.58234,2010
2673,BGD,27.151010513305696,1981
2674,BGD,37.9897499084473,1991
2675,BGD,60.25623,2001
2676,BGD,67.48857,2007
2677,BGD,72.65009,2011
2678,BGD,93.53532,2016
2679,BRB,99.8000030517578,1970
2680,BLR,99.800537109375,1989
2681,BLR,99.82821,1999
2682,BLR,99.84739,2009
2683,BLZ,79.8089294433594,1991
2684,BEN,18.2551803588867,1979
2685,BEN,26.6902904510498,1992
2686,BEN,33.238,2002
2687,BEN,30.78655,2006
2688,BEN,40.93838,2012
2689,BTN,67.96426,2005
2690,BTN,84.48774,2012
2691,BOL,75.8401412963867,1976
2692,BOL,91.56597900390629,1992
2693,BOL,96.11462,2001
2694,BOL,99.14458,2007
2695,BOL,98.87941,2008
2696,BOL,99.0843,2009
2697,BOL,98.77202,2011
2698,BOL,98.82861,2012
2699,BOL,99.40420999999999,2015
2700,BIH,99.84363,2000
2701,BIH,99.15044,2011
2702,BIH,99.66747,2013
2703,BWA,92.2518768310547,1991
2704,BWA,95.59602,2003
2705,BRA,85.2365493774414,1980
2706,BRA,95.71902,2000
2707,BRA,97.90386,2004
2708,BRA,98.36166,2006
2709,BRA,98.55943,2007
2710,BRA,98.53111,2008
2711,BRA,98.69204,2009
2712,BRA,98.31874,2010
2713,BRA,99.07315,2011
2714,BRA,99.02082,2012
2715,BRA,99.22972,2013
2716,BRA,99.25031,2014
2717,BRN,93.23892211914058,1981
2718,BRN,98.0837936401367,1991
2719,BRN,98.91216999999999,2001
2720,BRN,99.54606,2011
2721,BGR,98.10977,2001
2722,BGR,97.65106,2011
2723,BFA,6.66406011581421,1975
2724,BFA,14.1737499237061,1991
2725,BFA,13.985340118408198,1996
2726,BFA,24.81137,2003
2727,BFA,26.4829,2005
2728,BFA,26.53412,2006
2729,BFA,33.12532,2007
2730,BFA,43.98583,2014
2731,BDI,21.4868602752686,1979
2732,BDI,48.011260986328104,1990
2733,BDI,70.3653,2000
2734,BDI,57.32103000000001,2008
2735,BDI,74.95891,2014
2736,KHM,71.0715866088867,1998
2737,KHM,78.896,2004
2738,KHM,85.53457,2008
2739,KHM,85.86868,2009
2740,CMR,59.0631790161133,1976
2741,CMR,77.96249,2000
2742,CMR,77.48205,2007
2743,CMR,76.42093,2010
2744,CPV,86.4150924682617,1990
2745,CPV,98.39818000000001,2012
2746,CPV,98.73018,2015
2747,CYM,98.62333000000001,2007
2748,CAF,34.851749420166,1988
2749,CAF,49.01935,2000
2750,CAF,26.97133,2010
2751,TCD,8.94583988189697,1993
2752,TCD,23.2354,2000
2753,TCD,30.77491,2004
2754,TCD,25.99362,2015
2755,TCD,22.38715,2016
2756,CHL,97.1165313720703,1982
2757,CHL,98.7008590698242,1992
2758,CHL,99.18334,2002
2759,CHL,99.19581,2008
2760,CHL,98.89001999999999,2009
2761,CHL,99.60537,2011
2762,CHL,99.08694,2013
2763,CHN,82.0992202758789,1982
2764,CHN,91.4546966552734,1990
2765,CHN,98.50486,2000
2766,CHN,99.59304,2010
2767,COL,96.2814407348633,1993
2768,COL,97.56674194335942,1996
2769,COL,98.41068,2004
2770,COL,98.37487,2005
2771,COL,98.19491,2006
2772,COL,98.419,2007
2773,COL,98.42687,2008
2774,COL,98.43472,2009
2775,COL,98.5172,2010
2776,COL,98.72434,2011
2777,COL,98.97285,2014
2778,COL,98.91534,2015
2779,COM,54.899040222168,1980
2780,COM,77.55762,2000
2781,COM,69.59522,2012
2782,COG,76.94608000000001,2011
2783,CRI,97.5381317138672,1984
2784,CRI,98.03841,2000
2785,CRI,99.25811999999999,2011
2786,CIV,37.845939636230504,1988
2787,CIV,39.849090576171896,1998
2788,CIV,52.125170000000004,2000
2789,CIV,38.75008,2012
2790,CIV,47.03975,2014
2791,HRV,99.60440063476558,1991
2792,HRV,99.65321,2001
2793,HRV,99.73572,2011
2794,CUB,99.95369000000001,2002
2795,CUB,99.8952,2012
2796,CYP,99.6641998291016,1992
2797,CYP,99.81524,2001
2798,CYP,99.83830999999999,2011
2799,COD,63.0907,2001
2800,COD,53.25022,2007
2801,COD,76.6585,2012
2802,COD,79.71484,2016
2803,DOM,83.9385299682617,1981
2804,DOM,95.41705,2002
2805,DOM,96.93073000000001,2007
2806,DOM,97.88349000000001,2010
2807,DOM,98.05375,2011
2808,DOM,97.76923000000001,2012
2809,DOM,98.25251999999999,2013
2810,DOM,98.04481,2014
2811,DOM,98.03096,2015
2812,ECU,92.2789306640625,1982
2813,ECU,95.833251953125,1990
2814,ECU,96.49345,2001
2815,ECU,95.62893000000001,2007
2816,ECU,96.84546,2009
2817,ECU,98.8541,2010
2818,ECU,98.80532,2011
2819,ECU,98.89454,2012
2820,ECU,98.63248,2013
2821,ECU,99.18693,2014
2822,ECU,98.91229,2015
2823,ECU,99.13691999999999,2016
2824,EGY,38.1226387023926,1976
2825,EGY,54.0046615600586,1986
2826,EGY,66.931541442871,1996
2827,EGY,78.94999,2005
2828,EGY,81.75145,2006
2829,EGY,84.30693000000001,2010
2830,EGY,86.05159,2012
2831,EGY,90.3254,2013
2832,SLV,84.94789123535159,1992
2833,SLV,95.45334,2006
2834,SLV,93.88949000000001,2007
2835,SLV,96.48331,2008
2836,SLV,95.32356,2009
2837,SLV,96.38574,2010
2838,SLV,96.94589,2011
2839,SLV,97.50019,2013
2840,SLV,98.43374,2015
2841,GNQ,96.62424,2000
2842,ERI,69.4834,2002
2843,ERI,82.57652,2008
2844,EST,99.9045028686523,1989
2845,EST,99.81336,2000
2846,EST,99.95904,2011
2847,SWZ,74.9796600341797,1976
2848,SWZ,84.2975997924805,1986
2849,SWZ,92.94364,2000
2850,SWZ,94.74849,2010
2851,ETH,28.0801696777344,1994
2852,ETH,38.5,2004
2853,ETH,33.29975,2005
2854,ETH,47.041129999999995,2007
2855,GAB,92.11402130126949,1993
2856,GAB,89.42925,2012
2857,GMB,41.39434,2000
2858,GMB,56.12098,2013
2859,GEO,99.86236,2002
2860,GEO,99.72914,2014
2861,GHA,65.48871,2000
2862,GHA,83.23453,2010
2863,GRC,98.8844528198242,1981
2864,GRC,98.97937774658199,1991
2865,GRC,98.99116,2001
2866,GRC,99.5248,2005
2867,GRC,99.67996,2007
2868,GRC,99.46973,2009
2869,GRC,98.81535,2011
2870,GRL,100,2015
2871,GRD,99.07742309570308,1970
2872,GUM,95.90540313720699,1980
2873,GUM,99.8476181030273,1990
2874,GTM,70.7215118408203,1994
2875,GTM,78.39068,2002
2876,GTM,91.94237,2012
2877,GTM,89.77037,2013
2878,GTM,93.26925,2014
2879,GIN,13.4728002548218,1996
2880,GIN,34.06904,2003
2881,GIN,21.79673,2010
2882,GIN,37.21018,2014
2883,GNB,17.8034706115723,1979
2884,GNB,45.90365,2000
2885,GNB,49.75632,2014
2886,GUY,93.67022,2009
2887,GUY,97.03701,2014
2888,HTI,51.0530204772949,1982
2889,HTI,80.68945,2003
2890,HTI,70.48078000000001,2006
2891,HND,90.91032,2001
2892,HND,95.05453,2007
2893,HND,95.8775,2010
2894,HND,96.92600999999999,2011
2895,HND,95.98721,2012
2896,HND,96.29856,2013
2897,HND,96.29226,2014
2898,HND,96.99961,2015
2899,HND,97.24561,2016
2900,HUN,99.31812286376949,1980
2901,HUN,99.1821136474609,1994
2902,IND,40.3215217590332,1981
2903,IND,49.3491897583008,1991
2904,IND,67.74658000000001,2001
2905,IND,74.35573000000001,2006
2906,IND,81.84980999999999,2011
2907,IDN,81.6483993530273,1980
2908,IDN,95.0692520141602,1990
2909,IDN,98.54216,2004
2910,IDN,96.27235999999999,2006
2911,IDN,99.38241,2008
2912,IDN,99.39659,2009
2913,IDN,98.7518,2011
2914,IDN,99.67883,2014
2915,IDN,99.63701999999999,2015
2916,IDN,99.65351,2016
2917,IRN,42.3278007507324,1976
2918,IRN,65.5926666259766,1986
2919,IRN,81.2009963989258,1991
2920,IRN,90.55661010742192,1996
2921,IRN,96.73755,2005
2922,IRN,96.13215,2006
2923,IRN,97.46597,2008
2924,IRN,97.66179,2012
2925,IRN,97.43798000000001,2013
2926,IRN,97.67817,2014
2927,IRQ,80.48683,2000
2928,IRQ,48.63865,2013
2929,ISR,98.04602813720699,1983
2930,ITA,99.5874862670898,1981
2931,ITA,99.82011,2001
2932,ITA,99.8687,2011
2933,JAM,96.29552,1999
2934,JOR,84.8327865600585,1979
2935,JOR,98.91331,2003
2936,JOR,99.02348,2005
2937,JOR,98.94657,2007
2938,JOR,98.76635,2010
2939,JOR,99.25322,2011
2940,JOR,99.20273,2012
2941,KAZ,99.7549896240234,1989
2942,KAZ,99.8747,1999
2943,KAZ,99.86511,2009
2944,KAZ,99.85091,2010
2945,KEN,91.94255,2000
2946,KEN,81.63257,2007
2947,KEN,86.13651999999999,2014
2948,KWT,66.01071929931639,1975
2949,KWT,76.0303573608398,1980
2950,KWT,84.0936965942383,1985
2951,KWT,90.18480682373051,1995
2952,KWT,99.78759000000001,2005
2953,KWT,98.49927,2006
2954,KWT,98.50779,2007
2955,KWT,98.73937,2008
2956,KWT,98.71821,2010
2957,KWT,98.83530999999999,2012
2958,KWT,99.04066999999999,2013
2959,KWT,99.40085,2015
2960,KGZ,99.74129,1999
2961,KGZ,99.79959000000001,2009
2962,LAO,64.05435180664061,1995
2963,LAO,73.56058,2000
2964,LAO,74.68243000000001,2001
2965,LAO,78.73984,2005
2966,LAO,67.05378,2011
2967,LVA,99.8209228515625,1989
2968,LVA,99.78331,2000
2969,LVA,99.87011,2011
2970,LBN,99.0823,2007
2971,LBN,99.33674,2009
2972,LSO,97.49609,2000
2973,LSO,92.09389,2009
2974,LSO,93.96988,2014
2975,LBR,33.7245597839355,1984
2976,LBR,54.189300537109396,1994
2977,LBR,37.17031,2007
2978,LBY,80.3106002807617,1984
2979,LBY,96.2951431274414,1994
2980,LTU,99.7084732055664,1989
2981,LTU,99.74238000000001,2001
2982,LTU,99.86662,2011
2983,MAC,94.2051162719727,1981
2984,MAC,99.81016,2001
2985,MAC,99.69966,2006
2986,MAC,99.69008000000001,2011
2987,MAC,99.86617,2016
2988,MDG,68.18623000000001,2000
2989,MDG,63.96708,2009
2990,MDG,75.30385,2012
2991,MWI,49.1280708312988,1987
2992,MWI,70.7007217407227,1998
2993,MWI,69.98174,2010
2994,MWI,73.33242,2014
2995,MWI,73.3858,2015
2996,MYS,86.5314788818359,1980
2997,MYS,95.22213745117192,1991
2998,MYS,97.26772,2000
2999,MYS,98.45826,2010
3000,MDV,87.1192779541016,1977
3001,MDV,96.1760406494141,1985
3002,MDV,98.3154830932617,1990
3003,MDV,98.2986373901367,1995
3004,MDV,98.29864,2000
3005,MDV,99.36065,2006
3006,MDV,99.43955,2014
3007,MLI,13.4746503829956,1976
3008,MLI,16.860670089721697,1998
3009,MLI,30.79846,2006
3010,MLI,33.94571,2010
3011,MLI,39.008559999999996,2011
3012,MLI,39.20776,2015
3013,MLT,97.8065338134766,1995
3014,MLT,99.11073,2005
3015,MLT,99.38656999999999,2011
3016,MHL,98.7567,2011
3017,MRT,55.483709999999995,2000
3018,MRT,47.71239,2007
3019,MUS,91.70590209960942,1990
3020,MUS,95.3619,2000
3021,MUS,98.57592,2011
3022,MEX,90.8609390258789,1980
3023,MEX,94.9032135009766,1990
3024,MEX,96.48236,2000
3025,MEX,97.27211,2002
3026,MEX,97.60793000000001,2004
3027,MEX,97.62793,2005
3028,MEX,97.69171999999999,2006
3029,MEX,98.11610999999999,2007
3030,MEX,98.35642,2008
3031,MEX,98.3816,2009
3032,MEX,98.49213,2010
3033,MEX,98.50666,2011
3034,MEX,99.02956999999999,2012
3035,MEX,98.60191,2013
3036,MEX,99.07946,2014
3037,MEX,99.01495,2015
3038,MDA,99.73853302001949,1989
3039,MDA,99.65156999999999,2000
3040,MDA,99.58578,2012
3041,MNG,98.43194,2000
3042,MNG,98.90874000000001,2010
3043,MNE,98.28720092773442,1981
3044,MNE,98.9892120361328,1991
3045,MNE,99.3606,2003
3046,MNE,99.05261,2011
3047,MAR,30.9509105682373,1982
3048,MAR,45.9963607788086,1994
3049,MAR,60.49289,2004
3050,MAR,69.89815,2008
3051,MAR,72.14524,2009
3052,MAR,74.03429,2011
3053,MAR,87.7834,2012
3054,MOZ,25.1153907775879,1980
3055,MOZ,36.553108215331996,1997
3056,MOZ,50.038909999999994,2003
3057,MOZ,56.54005,2009
3058,MMR,81.3442001342773,1983
3059,MMR,93.47118,2000
3060,MMR,84.41379,2016
3061,NAM,90.4171600341797,1991
3062,NAM,93.63254,2001
3063,NAM,90.61543,2007
3064,NAM,95.34631999999999,2011
3065,NPL,14.966609954834,1981
3066,NPL,32.6664390563965,1991
3067,NPL,60.14379,2001
3068,NPL,80.20683000000001,2011
3069,NCL,97.96157836914058,1976
3070,NCL,98.86099243164058,1989
3071,NIC,88.81788,2001
3072,NIC,88.84248000000001,2005
3073,NER,14.23355,2001
3074,NER,23.197429999999997,2005
3075,NER,15.057770000000001,2012
3076,NGA,62.4877815246582,1991
3077,NGA,60.50937,2003
3078,NGA,57.95389,2008
3079,PRK,99.99979,2008
3080,MKD,98.5668716430664,1994
3081,MKD,98.48539,2002
3082,OMN,96.66145,2003
3083,OMN,97.62498000000001,2008
3084,OMN,98.16507,2010
3085,OMN,99.05662,2014
3086,OMN,98.75332,2015
3087,OMN,98.9804,2016
3088,PAK,23.832960128784197,1981
3089,PAK,43.114051818847706,1998
3090,PAK,53.08856,2005
3091,PAK,58.37056,2006
3092,PAK,61.249919999999996,2008
3093,PAK,61.46266,2009
3094,PAK,62.29837,2010
3095,PAK,63.13681,2011
3096,PAK,64.4741,2012
3097,PAK,63.438,2013
3098,PAK,65.54779,2014
3099,PLW,94.35772705078129,1980
3100,PLW,95.5198287963867,1994
3101,PLW,99.8295,2013
3102,PLW,99.17051,2015
3103,PSE,97.1884994506835,1997
3104,PSE,98.85481999999999,2004
3105,PSE,99.14568,2006
3106,PSE,98.9869,2007
3107,PSE,98.81536,2008
3108,PSE,99.23354,2009
3109,PSE,99.27404,2010
3110,PSE,99.367,2011
3111,PSE,99.22708,2012
3112,PSE,99.2749,2013
3113,PSE,99.31944,2014
3114,PSE,99.26786,2015
3115,PSE,99.31307,2016
3116,PAN,96.2839584350585,1980
3117,PAN,94.7777633666992,1990
3118,PAN,95.62273,2000
3119,PAN,97.33686999999999,2010
3120,PNG,64.05813,2000
3121,PRY,89.0011978149414,1982
3122,PRY,95.3614273071289,1992
3123,PRY,98.77916,2007
3124,PRY,98.23231,2008
3125,PRY,98.98827,2009
3126,PRY,98.72882,2010
3127,PRY,98.47231,2014
3128,PRY,98.6213,2015
3129,PER,89.7637176513672,1981
3130,PER,93.78624725341801,1993
3131,PER,95.65602,2004
3132,PER,96.28778,2005
3133,PER,96.95764,2006
3134,PER,96.70523,2007
3135,PER,98.67575,2012
3136,PER,98.78966,2014
3137,PER,98.7729,2015
3138,PER,98.6722,2016
3139,PHL,92.4690322875977,1980
3140,PHL,96.8777389526367,1990
3141,PHL,95.72028,2000
3142,PHL,96.58059,2003
3143,PHL,98.49152,2008
3144,PHL,98.81543,2013
3145,POL,99.8158111572266,1978
3146,POL,99.9992523193359,1994
3147,PRT,98.22210693359379,1981
3148,PRT,99.25787353515629,1991
3149,PRT,99.47964,2011
3150,PRI,94.397361755371,1980
3151,PRI,94.1121292114258,1990
3152,PRI,98.85419,2010
3153,QAT,91.2305221557617,1986
3154,QAT,95.8093109130859,1997
3155,QAT,97.54001,2004
3156,QAT,98.96525,2007
3157,QAT,96.88498,2008
3158,QAT,97.94622,2009
3159,QAT,98.26115,2010
3160,QAT,98.74933,2011
3161,QAT,99.83464000000001,2012
3162,QAT,99.33438000000001,2013
3163,QAT,99.64683000000001,2014
3164,ROU,99.0320892333984,1992
3165,ROU,97.77951999999999,2002
3166,ROU,98.97622,2011
3167,RUS,99.7494583129883,1989
3168,RUS,99.77128,2002
3169,RUS,99.75802,2010
3170,RWA,44.6915893554688,1978
3171,RWA,74.24578857421879,1991
3172,RWA,76.86258000000001,2000
3173,RWA,77.97246,2010
3174,RWA,83.48739,2012
3175,WSM,98.9499969482422,1991
3176,WSM,99.45804,2011
3177,STP,74.0576705932617,1981
3178,STP,91.8525772094727,1991
3179,STP,94.85257,2001
3180,STP,77.33728,2008
3181,STP,96.35088,2012
3182,SAU,81.0738296508789,1992
3183,SAU,93.71306,2000
3184,SAU,94.67571,2004
3185,SAU,99.13699,2013
3186,SEN,28.0347499847412,1988
3187,SEN,40.96837,2002
3188,SEN,44.54016,2006
3189,SEN,56.19144,2009
3190,SEN,58.999019999999994,2011
3191,SEN,50.96893,2013
3192,SRB,99.26991,2011
3193,SRB,99.72468,2016
3194,SYC,98.46446990966801,1987
3195,SYC,99.138427734375,1994
3196,SYC,99.37438,2002
3197,SYC,99.38308,2010
3198,SLE,37.35752,2004
3199,SLE,50.85709,2013
3200,SGP,96.15953826904301,1980
3201,SGP,99.08435821533199,1990
3202,SGP,99.60451,2000
3203,SGP,99.76666999999999,2010
3204,SGP,99.88059,2011
3205,SGP,99.89296,2012
3206,SGP,99.90101,2013
3207,SGP,99.90389,2014
3208,SGP,99.83811999999999,2015
3209,SGP,99.94051,2016
3210,SVN,99.7790069580078,1991
3211,ZAF,84.973258972168,1980
3212,ZAF,94.28854370117192,1996
3213,ZAF,98.09210999999999,2007
3214,ZAF,98.8174,2009
3215,ZAF,98.90137,2010
3216,ZAF,99.15214,2011
3217,ZAF,99.27071,2012
3218,ZAF,99.08436999999999,2014
3219,ZAF,99.22904,2015
3220,SSD,29.57762,2008
3221,ESP,98.642578125,1981
3222,ESP,99.5696792602539,1991
3223,ESP,99.53496,2004
3224,ESP,99.50209,2005
3225,ESP,99.55811,2007
3226,ESP,99.60261,2008
3227,ESP,99.55731999999999,2009
3228,ESP,99.68636,2010
3229,ESP,99.74597,2011
3230,ESP,99.70572,2012
3231,ESP,99.64289000000001,2013
3232,ESP,99.68681,2014
3233,ESP,99.69419,2015
3234,ESP,99.60606,2016
3235,LKA,90.19226837158199,1981
3236,LKA,96.12111,2001
3237,LKA,97.93921,2006
3238,LKA,98.5861,2008
3239,LKA,98.58896999999999,2010
3240,SDN,72.33138000000001,2000
3241,SDN,62.71716,2008
3242,SUR,94.13904000000001,2004
3243,SUR,99.45978000000001,2008
3244,SUR,98.80215,2010
3245,SUR,97.25966,2012
3246,SYR,59.01689147949221,1981
3247,SYR,92.96355,2002
3248,SYR,90.21858,2004
3249,TJK,99.6712493896484,1989
3250,TJK,99.84971999999999,2000
3251,TZA,77.8661727905273,1988
3252,TZA,76.20201999999999,2002
3253,TZA,72.771,2010
3254,TZA,84.84801999999999,2012
3255,TZA,84.6408,2015
3256,THA,96.1722030639648,1980
3257,THA,97.84793,2000
3258,THA,97.87893000000001,2005
3259,THA,96.55204,2010
3260,THA,98.65491,2013
3261,THA,98.29299,2015
3262,TLS,78.56844,2010
3263,TGO,63.55485,2000
3264,TGO,67.9237,2006
3265,TGO,74.55535,2009
3266,TGO,72.70812,2011
3267,TGO,78.37085,2015
3268,TON,99.796287536621,1976
3269,TON,99.35449981689449,1996
3270,TON,99.55504,2006
3271,TON,99.51043,2011
3272,TTO,99.24356079101558,1980
3273,TTO,99.3000030517578,1990
3274,TUN,62.523231506347706,1984
3275,TUN,75.0359268188477,1994
3276,TUN,92.2407,2004
3277,TUN,94.72457,2007
3278,TUN,95.78644,2008
3279,TUN,96.09356,2010
3280,TUN,96.31759,2011
3281,TUN,95.71758,2012
3282,TUN,95.80119,2014
3283,TUR,68.2533493041992,1975
3284,TUR,75.2379837036133,1980
3285,TUR,85.96096801757808,1985
3286,TUR,88.3857879638672,1990
3287,TUR,93.29502,2004
3288,TUR,93.96016,2005
3289,TUR,94.11954,2006
3290,TUR,94.28914,2007
3291,TUR,96.57019,2009
3292,TUR,97.19733000000001,2010
3293,TUR,97.9363,2011
3294,TUR,98.41265,2012
3295,TUR,98.74206,2013
3296,TUR,98.95092,2014
3297,TUR,99.16708,2015
3298,TKM,99.81292724609379,1995
3299,UGA,63.1238288879395,1991
3300,UGA,76.1791,2002
3301,UGA,81.12965,2006
3302,UGA,85.47146,2010
3303,UGA,81.6542,2012
3304,UKR,99.83452,2001
3305,UKR,99.98272,2012
3306,ARE,56.276969909668,1975
3307,ARE,84.514289855957,1985
3308,ARE,97.00174,2005
3309,URY,98.8356475830078,1975
3310,URY,98.9950790405273,1985
3311,URY,99.01730346679692,1996
3312,URY,99.11466,2006
3313,URY,99.01907,2007
3314,URY,99.3203,2008
3315,URY,99.2278,2009
3316,URY,99.22541,2010
3317,URY,99.12098,2011
3318,URY,99.29778,2012
3319,URY,99.31015,2013
3320,URY,99.39062,2014
3321,URY,99.22868000000001,2015
3322,UZB,99.89448,2000
3323,UZB,100,2013
3324,UZB,100,2014
3325,UZB,100,2015
3326,VUT,67.6440582275391,1979
3327,VUT,85.16844177246091,1994
3328,VEN,93.8853073120117,1981
3329,VEN,96.35971069335942,1990
3330,VEN,98.06629000000001,2001
3331,VEN,98.8361,2007
3332,VEN,98.80499,2009
3333,VEN,98.23637,2011
3334,VEN,99.31739,2015
3335,VEN,99.09258,2016
3336,VNM,94.02294158935551,1979
3337,VNM,93.4022216796875,1989
3338,VNM,93.82261,1999
3339,VNM,94.05552,2000
3340,VNM,96.78113,2009
3341,YEM,35.3777313232422,1994
3342,ZMB,65.5243682861328,1990
3343,ZMB,66.22681,1999
3344,ZMB,66.31098,2002
3345,ZMB,58.47755,2007
3346,ZMB,86.50945,2010
3347,ZWE,84.81224060058591,1982
3348,ZWE,94.3534393310547,1992
3349,ZWE,92.12456,2011
3350,ZWE,93.18835,2014
